ca_county,d_qoy,d_year,avg(ss_ext_sales_price),sum(ss_ext_sales_price)
Amherst County,3,2000,2117.0482,175715
Amherst County,3,2001,1206.1887,63928
Amherst County,3,2002,2061.1250,65956
Amherst County,4,1998,2024.5586,224726
Amherst County,4,1999,1592.3077,103500
Amherst County,4,2000,1707.4894,240756
Amherst County,4,2001,1512.3295,133085
Amherst County,4,2002,2071.3478,190564
Amite County,1,1998,1638.2955,72085
Amite County,1,1999,2415.2000,36228
Amite County,1,2000,3116.7143,21817
Amite County,1,2001,1628.4000,16284
Amite County,1,2002,1719.2143,24069
Amite County,1,2003,1552.8750,12423
Amite County,2,1998,1541.4667,23122
Amite County,2,1999,2074.0741,168000
Amite County,2,2000,1425.5217,32787
Amite County,2,2002,2128.0000,93632
Amite County,3,1998,1601.9630,129759
Amite County,3,1999,1973.0000,43406
Amite County,3,2000,1855.0000,11130
Amite County,3,2001,2331.7164,156225
Amite County,3,2002,2038.2593,110066
Amite County,4,1998,1818.2813,58185
Amite County,4,1999,1803.1630,165891
Amite County,4,2000,1452.9091,79910
Amite County,4,2001,1798.6283,203245
Amite County,4,2002,1884.1500,75366
Anchorage Borough,1,1998,2376.4091,104562
Anchorage Borough,1,1999,1761.5556,15854
Anchorage Borough,1,2001,1605.5667,48167
Anchorage Borough,1,2002,1376.0328,83938
Anchorage Borough,2,1998,1829.9000,36598
Anchorage Borough,2,1999,1724.5102,84501
Anchorage Borough,2,2000,1712.7714,59947
Anchorage Borough,2,2002,1824.2364,100333
Anchorage Borough,3,1998,2071.4583,49715
Anchorage Borough,3,1999,1725.4219,110427
Anchorage Borough,3,2000,2181.8000,76363
Anchorage Borough,3,2001,1903.7692,98996
Anchorage Borough,3,2002,2083.3846,189588
Anchorage Borough,4,1998,1941.3125,279549
Anchorage Borough,4,1999,1803.4769,117226
Anchorage Borough,4,2000,1771.9220,249841
Anchorage Borough,4,2001,1669.3099,118521
Anchorage Borough,4,2002,1558.3103,135573
Anderson County,1,1998,2134.0662,290233
Anderson County,1,1999,2172.6471,295480
Anderson County,1,2000,1590.3714,166989
Anderson County,1,2001,1896.4935,146030
Anderson County,1,2002,1990.1224,195032
Anderson County,2,1998,1494.1765,76203
Anderson County,2,1999,1778.8182,215237
Anderson County,2,2000,2000.7000,240084
Anderson County,2,2001,1726.1196,360759
Anderson County,2,2002,1712.3333,184932
Anderson County,3,1998,1791.8493,523220
Anderson County,3,1999,1796.6289,285664
Anderson County,3,2000,2088.3963,453182
Anderson County,3,2001,2004.0388,464937
Anderson County,3,2002,1940.2067,291031
Anderson County,4,1998,1933.3846,477546
Anderson County,4,1999,2003.4754,568987
Anderson County,4,2000,1824.5257,461605
Anderson County,4,2001,1938.0676,658943
Anderson County,4,2002,2102.7248,626612
Andrew County,1,1998,4095.3000,40953
Andrew County,1,1999,2094.8500,41897
Andrew County,1,2000,2493.8974,97262
Andrew County,1,2001,1349.2500,10794
Andrew County,2,1999,2834.6667,68032
Andrew County,2,2000,1238.4615,16100
Andrew County,2,2002,1831.8500,36637
Andrew County,3,1998,1999.7273,109985
Andrew County,3,1999,1958.1633,95950
Andrew County,3,2000,1245.2549,63508
Andrew County,3,2001,1728.6757,127922
Andrew County,3,2002,2016.0286,70561
Andrew County,4,1998,1686.8529,57353
Andrew County,4,1999,1863.4186,80127
Andrew County,4,2000,1766.5714,24732
Andrew County,4,2001,2049.4059,206990
Andrew County,4,2002,2281.7000,45634
Andrews County,1,1998,1337.5000,10700
Andrews County,1,1999,2285.0000,29705
Andrews County,1,2000,2444.1818,26886
Andrews County,1,2001,1129.7297,41800
Andrews County,1,2002,2845.1111,51212
Andrews County,2,1998,1287.8000,19317
Andrews County,2,1999,1046.1250,8369
Andrews County,2,2000,1454.7273,32004
Andrews County,2,2001,1605.8571,11241
Andrews County,3,1998,1735.7879,57281
Andrews County,3,1999,2179.3889,39229
Andrews County,3,2000,2110.5000,54873
Andrews County,3,2002,1815.0000,19965
Andrews County,4,1998,2365.5333,70966
Andrews County,4,1999,2013.8519,108748
Andrews County,4,2000,1764.1333,52924
Andrews County,4,2001,1613.2679,90343
Andrews County,4,2002,2000.3939,132026
Androscoggin County,1,2000,2077.0000,68541
Androscoggin County,1,2001,825.6250,6605
Androscoggin County,1,2002,1609.6087,37021
Androscoggin County,2,1998,1474.3636,32436
Androscoggin County,2,2000,1549.7273,51141
Androscoggin County,2,2001,2240.0417,53761
Androscoggin County,3,1998,2129.4651,91567
Androscoggin County,3,1999,2142.0196,109243
Androscoggin County,3,2000,1438.3667,43151
Androscoggin County,3,2001,2043.9273,112416
Androscoggin County,3,2002,3230.2727,35533
Androscoggin County,4,1998,1774.1600,133062
Androscoggin County,4,1999,1437.5467,107816
Androscoggin County,4,2000,2005.4198,162439
Androscoggin County,4,2001,1827.8571,76770
Androscoggin County,4,2002,1895.4000,37908
Angelina County,1,1999,2430.7500,68061
Angelina County,1,2000,2153.5417,51685
Angelina County,1,2001,2713.3226,84113
Angelina County,1,2002,1809.0952,37991
Angelina County,2,1998,3417.0667,51256
Angelina County,2,1999,1939.4762,40729
Angelina County,2,2001,2313.8235,78670
Angelina County,2,2002,761.4667,11422
Angelina County,3,1998,1667.0541,61681
Angelina County,3,1999,1830.1833,109811
Angelina County,3,2000,1199.2727,13192
Angelina County,3,2001,2025.3733,151903
Angelina County,3,2002,1581.4615,20559
Angelina County,4,1998,1832.9041,133802
Angelina County,4,1999,2036.2963,109960
Angelina County,4,2000,1158.6176,39393
Angelina County,4,2001,2199.5000,202354
Angelina County,4,2002,1698.6972,241215
Anne Arundel County,1,1998,1926.4706,98250
Anne Arundel County,1,1999,2108.8750,50613
Anne Arundel County,1,2000,969.6000,9696
Anne Arundel County,1,2001,1494.8750,11959
Anne Arundel County,1,2002,1415.0870,32547
Anne Arundel County,2,1998,1698.4375,27175
Anne Arundel County,2,1999,1398.1250,44740
Anne Arundel County,2,2000,2060.9048,43279
Anne Arundel County,2,2001,1604.6250,12837
Anne Arundel County,2,2002,1657.6000,33152
Anne Arundel County,3,1998,1689.1940,113176
Anne Arundel County,3,1999,1172.7200,29318
Anne Arundel County,3,2000,1919.5667,57587
Anne Arundel County,3,2001,1996.3784,73866
Anne Arundel County,3,2002,2720.3000,81609
Anne Arundel County,4,1998,2221.5833,266590
Anne Arundel County,4,1999,2046.7447,96197
Anne Arundel County,4,2000,2490.9286,69746
Anne Arundel County,4,2001,1907.2674,164025
Anne Arundel County,4,2002,1792.3488,77071
Anoka County,1,1998,2068.3200,51708
Anoka County,1,2000,2410.7368,45804
Anoka County,1,2001,1802.3429,63082
Anoka County,1,2002,3154.7857,44167
Anoka County,2,1998,1727.8182,38012
Anoka County,2,1999,2676.1154,69579
Anoka County,2,2001,944.0000,14160
Anoka County,2,2002,2932.8462,76254
Anoka County,3,1998,1858.7500,52045
Anoka County,3,1999,1710.1795,66697
Anoka County,3,2000,1687.7105,128266
Anoka County,3,2001,1873.7800,187378
Anoka County,3,2002,2399.8118,203984
Anoka County,4,1998,1918.8000,239850
Anoka County,4,1999,1691.5897,131944
Anoka County,4,2000,1119.6563,35829
Anoka County,4,2001,1403.2000,14032
Anoka County,4,2002,1352.4697,89263
Anson County,1,1998,1762.3864,77545
Anson County,1,1999,1567.2174,72092
Anson County,1,2000,1530.8387,47456
Anson County,1,2001,1766.8696,40638
Anson County,1,2002,3441.2069,99795
Anson County,2,1998,2101.8929,58853
Anson County,2,1999,1246.5556,11219
Anson County,2,2000,1292.9697,42668
Anson County,2,2001,1233.4444,33303
Anson County,2,2002,1252.8571,8770
Anson County,3,1998,1285.8958,61723
Anson County,3,1999,1867.3855,154993
Anson County,3,2000,2509.4082,122961
Anson County,3,2001,2180.4615,28346
Anson County,3,2002,1937.8723,91080
Anson County,4,1998,1961.6235,166738
Anson County,4,1999,1664.7574,226407
Anson County,4,2000,2042.2500,220563
Anson County,4,2001,1534.2785,121208
Anson County,4,2002,2136.4500,85458
Antelope County,1,1998,3019.6250,24157
Antelope County,1,1999,772.5714,5408
Antelope County,1,2000,1785.5429,62494
Antelope County,1,2001,1114.5000,11145
Antelope County,1,2002,1989.2727,21882
Antelope County,2,1999,3277.2222,29495
Antelope County,2,2000,1886.6364,83012
Antelope County,3,1998,1542.9333,23144
Antelope County,3,1999,1558.3000,62332
Antelope County,3,2000,1817.4500,72698
Antelope County,3,2001,2268.6923,58986
Antelope County,3,2002,1779.1081,65827
Antelope County,4,1998,1560.6444,70229
Antelope County,4,1999,1802.0870,41448
Antelope County,4,2000,1956.8889,70448
Antelope County,4,2001,1115.8519,30128
Antelope County,4,2002,2110.9870,162546
Antrim County,1,1999,1655.1111,14896
Antrim County,2,1999,1320.0769,17161
Antrim County,2,2000,2566.0000,43622
Antrim County,2,2001,1237.7692,16091
Antrim County,3,1998,1553.7200,38843
Antrim County,3,1999,2473.2647,84091
Antrim County,3,2000,1897.0476,39838
Antrim County,3,2002,1782.8387,55268
Antrim County,4,1998,1859.4054,68798
Antrim County,4,1999,1810.8596,103219
Antrim County,4,2000,1814.2075,96153
Antrim County,4,2001,2450.2258,75957
Antrim County,4,2002,2076.5833,49838
Apache County,1,1999,1837.7778,16540
Apache County,1,2001,1394.5500,55782
Apache County,1,2002,2407.0000,50547
Apache County,2,1998,2850.0000,28500
Apache County,2,1999,1445.4091,31799
Apache County,2,2000,2257.2222,40630
Apache County,2,2001,2433.6250,38938
Apache County,2,2002,1705.0000,68200
Apache County,3,1998,2786.7727,61309
Apache County,3,1999,1709.7674,73520
Apache County,3,2000,2321.0357,64989
Apache County,3,2001,2297.8718,89617
Apache County,4,1998,2174.3043,150027
Apache County,4,1999,1942.7895,36913
Apache County,4,2000,1871.4675,144103
Apache County,4,2001,1798.1273,98897
Apache County,4,2002,1790.1091,98456
Appanoose County,1,1998,1239.4545,13634
Appanoose County,1,2000,1323.9500,26479
Appanoose County,1,2001,2192.0000,35072
Appanoose County,1,2002,1521.8000,15218
Appanoose County,2,1998,892.8889,8036
Appanoose County,2,1999,1639.8000,40995
Appanoose County,2,2000,1475.0000,29500
Appanoose County,2,2001,1702.6222,76618
Appanoose County,2,2002,3046.1000,30461
Appanoose County,3,1998,1824.3824,124058
Appanoose County,3,1999,1657.0435,114336
Appanoose County,3,2000,1654.9286,69507
Appanoose County,3,2001,1848.0278,66529
Appanoose County,3,2002,1662.8889,89796
Appanoose County,4,1998,1994.8538,259331
Appanoose County,4,1999,1970.9808,204982
Appanoose County,4,2000,2264.3407,206055
Appanoose County,4,2001,1789.2821,139564
Appanoose County,4,2002,1837.2157,281094
Appling County,1,1998,1875.9231,24387
Appling County,1,1999,2016.2703,74602
Appling County,1,2000,1325.5854,54349
Appling County,1,2001,2717.0000,84227
Appling County,2,1998,1341.6667,16100
Appling County,2,1999,1484.5556,13361
Appling County,2,2000,2163.1000,21631
Appling County,2,2001,1913.7273,21051
Appling County,2,2002,2076.7813,66457
Appling County,3,1998,2206.3514,81635
Appling County,3,1999,2235.0735,151985
Appling County,3,2000,1789.4364,98419
Appling County,3,2001,2706.7308,70375
Appling County,4,1998,1959.1647,166529
Appling County,4,1999,1570.4286,76951
Appling County,4,2000,1773.1228,101068
Appling County,4,2001,1714.6739,78875
Appling County,4,2002,1661.4130,152850
Appomattox County,1,1998,3346.1000,33461
Appomattox County,1,1999,1965.6800,49142
Appomattox County,1,2000,2394.0000,19152
Appomattox County,1,2002,2246.9000,22469
Appomattox County,2,1998,1967.5161,60993
Appomattox County,2,2000,2241.1250,17929
Appomattox County,2,2002,1981.4762,41611
Appomattox County,3,1998,2145.9310,62232
Appomattox County,3,1999,895.8846,23293
Appomattox County,3,2000,2232.9231,29028
Appomattox County,3,2001,2324.8571,48822
Appomattox County,3,2002,1784.0667,26761
Appomattox County,4,1998,2139.1111,77008
Appomattox County,4,2000,1095.1905,22999
Appomattox County,4,2001,2097.6000,62928
Appomattox County,4,2002,1396.1489,65619
Aransas County,1,1998,1358.2059,46179
Aransas County,1,1999,2058.2941,69982
Aransas County,1,2000,2061.1628,88630
Aransas County,1,2001,1163.5000,13962
Aransas County,1,2002,2113.5676,78202
Aransas County,1,2003,2157.1429,30200
Aransas County,2,1998,1621.8333,19462
Aransas County,2,1999,1730.1475,105539
Aransas County,2,2000,1009.3750,16150
Aransas County,2,2001,1433.8649,53053
Aransas County,2,2002,1769.2308,23000
Aransas County,3,1998,1674.3333,105483
Aransas County,3,1999,2084.8333,50036
Aransas County,3,2000,1719.0484,106581
Aransas County,3,2001,1547.4286,54160
Aransas County,3,2002,1871.7125,149737
Aransas County,4,1998,1740.8684,198459
Aransas County,4,1999,1865.0075,248046
Aransas County,4,2000,2201.3333,277368
Aransas County,4,2001,2158.3636,332388
Aransas County,4,2002,2149.6883,165526
Arapahoe County,1,1998,2309.2000,34638
Arapahoe County,1,1999,3531.5455,38847
Arapahoe County,1,2000,1995.7200,49893
Arapahoe County,1,2001,1665.0000,36630
Arapahoe County,2,1998,2634.1818,28976
Arapahoe County,2,2001,1953.9375,93789
Arapahoe County,2,2002,2930.4000,29304
Arapahoe County,3,1998,2658.3077,34558
Arapahoe County,3,1999,1722.8333,93033
Arapahoe County,3,2000,2258.6607,126485
Arapahoe County,3,2001,2453.4643,137394
Arapahoe County,3,2002,2972.4615,38642
Arapahoe County,4,1998,1591.3636,52515
Arapahoe County,4,1999,2192.7442,94288
Arapahoe County,4,2000,1591.9355,98700
Arapahoe County,4,2001,2239.4815,120932
Arapahoe County,4,2002,2182.7895,41473
Archer County,1,1999,1720.2857,60210
Archer County,1,2000,1730.0909,38062
Archer County,1,2001,2349.3333,28192
Archer County,1,2003,1849.0000,18490
Archer County,2,1998,2310.1250,18481
Archer County,2,1999,808.7857,11323
Archer County,2,2000,1542.6800,38567
Archer County,2,2001,2123.2353,36095
Archer County,2,2002,1727.1818,37998
Archer County,3,1998,1703.6842,32370
Archer County,3,1999,2708.9118,92103
Archer County,3,2000,2353.2188,75303
Archer County,3,2001,1784.9000,17849
Archer County,3,2002,1985.8710,123124
Archer County,4,1998,1853.5694,266914
Archer County,4,1999,2042.2568,151127
Archer County,4,2000,1903.6941,161814
Archer County,4,2001,1492.0000,35808
Archer County,4,2002,1948.6970,64307
Archuleta County,1,1998,2434.1489,114405
Archuleta County,1,1999,2198.4886,193467
Archuleta County,1,2000,1937.1111,34868
Archuleta County,1,2001,1512.8889,27232
Archuleta County,1,2002,1796.4697,118567
Archuleta County,2,1998,1701.1455,93563
Archuleta County,2,1999,1570.3056,56531
Archuleta County,2,2000,2458.0714,34413
Archuleta County,2,2001,2186.0000,52464
Archuleta County,2,2002,1787.7391,41118
Archuleta County,3,1998,1803.6296,97396
Archuleta County,3,1999,2149.4706,73082
Archuleta County,3,2000,1859.7297,137620
Archuleta County,3,2001,1612.0789,122518
Archuleta County,3,2002,1864.9231,48488
Archuleta County,4,1998,1871.0976,153430
Archuleta County,4,1999,1786.5253,282271
Archuleta County,4,2000,2188.4074,236348
Archuleta County,4,2001,1709.8088,116267
Archuleta County,4,2002,1434.1000,71705
Arenac County,1,1998,2124.2400,53106
Arenac County,1,1999,1952.9643,164049
Arenac County,1,2000,1883.5200,47088
Arenac County,1,2002,1392.0556,50114
Arenac County,2,1998,1848.3421,70237
Arenac County,2,1999,1872.9744,146092
Arenac County,2,2000,1708.0625,54658
Arenac County,2,2001,1676.9322,98939
Arenac County,2,2002,1380.2586,80055
Arenac County,3,1998,2087.3621,242134
Arenac County,3,1999,1488.5600,37214
Arenac County,3,2000,1598.9661,94339
Arenac County,3,2001,1701.2059,57841
Arenac County,3,2002,2146.8857,150282
Arenac County,4,1998,1954.9545,258054
Arenac County,4,1999,1862.1261,221593
Arenac County,4,2000,1715.2049,209255
Arenac County,4,2001,1936.3766,149101
Arenac County,4,2002,2132.5205,155674
Arkansas County,1,1999,2482.0313,79425
Arkansas County,1,2000,1828.0811,67639
Arkansas County,1,2002,1747.6250,69905
Arkansas County,2,1998,1821.1538,23675
Arkansas County,2,1999,1804.6818,39703
Arkansas County,2,2000,1116.9167,13403
Arkansas County,2,2001,1610.6364,17717
Arkansas County,2,2002,2139.9677,66339
Arkansas County,3,1998,2233.0444,100487
Arkansas County,3,1999,1412.9348,64995
Arkansas County,3,2000,1692.4189,125239
Arkansas County,3,2001,1582.6923,20575
Arkansas County,3,2002,1708.9355,105954
Arkansas County,4,1998,1701.3214,47637
Arkansas County,4,1999,2068.5600,103428
Arkansas County,4,2000,2471.5085,145819
Arkansas County,4,2001,1609.0889,72409
Arkansas County,4,2002,1537.1774,95305
Arlington County,1,1998,1869.8065,57964
Arlington County,1,1999,1853.6250,14829
Arlington County,1,2000,2027.1304,46624
Arlington County,1,2001,2163.5849,114670
Arlington County,1,2002,923.5263,17547
Arlington County,2,1998,1427.2667,21409
Arlington County,2,1999,1656.0976,67900
Arlington County,2,2000,3247.2000,32472
Arlington County,2,2001,2125.2105,40379
Arlington County,2,2002,1545.6316,29367
Arlington County,3,1998,2272.2295,138606
Arlington County,3,1999,2149.0182,236392
Arlington County,3,2000,1558.0429,109063
Arlington County,3,2001,1617.2241,93799
Arlington County,3,2002,1980.9143,69332
Arlington County,4,1998,2281.0000,141422
Arlington County,4,1999,1819.7529,154679
Arlington County,4,2000,2009.4416,154727
Arlington County,4,2001,2077.7339,226473
Arlington County,4,2002,2080.1833,249622
Armstrong County,1,1998,1865.8966,108222
Armstrong County,1,1999,2740.3182,60287
Armstrong County,1,2000,1998.8413,251854
Armstrong County,1,2001,2762.6364,60778
Armstrong County,1,2002,1805.6296,97504
Armstrong County,1,2003,1413.6154,18377
Armstrong County,2,1998,1170.9000,46836
Armstrong County,2,1999,1393.3023,59912
Armstrong County,2,2000,1772.1905,111648
Armstrong County,2,2001,2314.0000,180492
Armstrong County,2,2002,1838.7885,95617
Armstrong County,3,1998,2594.3165,204951
Armstrong County,3,1999,1906.6993,272658
Armstrong County,3,2000,2264.8544,233280
Armstrong County,3,2001,1622.4677,201186
Armstrong County,3,2002,2146.6098,176022
Armstrong County,4,1998,1877.1673,482432
Armstrong County,4,1999,1564.9467,234742
Armstrong County,4,2000,2366.6685,435467
Armstrong County,4,2001,1757.7453,282997
Armstrong County,4,2002,2129.4231,221460
Aroostook County,1,1998,2472.0000,96408
Aroostook County,1,1999,1010.4444,9094
Aroostook County,1,2000,498.1000,4981
Aroostook County,1,2002,945.0000,9450
Aroostook County,2,1998,768.3000,7683
Aroostook County,2,1999,1393.1500,27863
Aroostook County,2,2000,1514.7407,40898
Aroostook County,2,2002,2215.1333,33227
Aroostook County,3,1998,1383.2500,16599
Aroostook County,3,1999,1799.4651,77377
Aroostook County,3,2000,1729.2241,100295
Aroostook County,3,2001,2199.8286,76994
Aroostook County,3,2002,1937.4091,85246
Aroostook County,4,1998,1882.5833,90364
Aroostook County,4,1999,2096.8704,113231
Aroostook County,4,2000,1299.7568,48091
Aroostook County,4,2001,2376.1356,140192
Aroostook County,4,2002,1743.0854,142933
Arthur County,1,1998,1610.8571,56380
Arthur County,1,1999,2087.0513,81395
Arthur County,1,2000,2775.0455,61051
Arthur County,1,2001,1758.3265,86158
Arthur County,1,2002,1513.0816,74141
Arthur County,2,1998,2007.6923,52200
Arthur County,2,1999,2281.3143,79846
Arthur County,2,2000,1668.1429,35031
Arthur County,2,2001,2456.2000,49124
