c_customer_sk,avg(ss_quantity),avg(ss_sales_price),sum(ss_quantity),sum(ss_sales_price)
803,51.7,62.1000,1034,1242
804,49.588235294117645,42.6471,843,725
805,53.30769230769231,32.0769,693,417
807,57.6875,42.0938,1846,1347
809,57.68,39.0800,1442,977
810,47.41935483870968,41.0645,1470,1273
811,50.68181818181818,48.7273,2230,2144
813,50.77142857142857,42.0000,1777,1470
814,52.4054054054054,40.9459,1939,1515
815,52.472727272727276,37.6364,2886,2070
816,57.23076923076923,26.0385,1488,677
817,55.916666666666664,56.4167,671,677
818,52.75,39.0000,1899,1404
820,58.0,38.8485,1914,1282
821,51.976190476190474,30.5238,2183,1282
822,57.0625,37.5000,913,600
823,55.9,49.9333,1677,1498
824,28.6,25.6000,286,256
825,46.62068965517241,48.6897,1352,1412
826,49.71875,29.4063,1591,941
827,48.04347826086956,40.8478,2210,1879
829,43.3421052631579,43.5789,1647,1656
830,48.73684210526316,34.1579,926,649
831,35.285714285714285,54.0000,247,378
832,59.714285714285715,31.2857,418,219
833,40.75,42.9167,489,515
834,64.1875,26.9375,1027,431
835,45.35294117647059,33.7647,1542,1148
836,51.3,42.4000,513,424
837,53.142857142857146,38.9643,1488,1091
838,46.41935483870968,38.2903,2878,2374
839,48.675,31.9500,1947,1278
840,54.74545454545454,32.1091,3011,1766
841,41.44897959183673,32.5510,2031,1595
842,43.5625,26.3750,697,422
843,55.958333333333336,49.2500,2686,2364
844,47.44444444444444,29.4444,854,530
845,57.8,52.3000,578,523
846,39.72727272727273,36.0909,437,397
847,52.08695652173913,42.6087,1198,980
848,49.09090909090909,30.7273,540,338
849,53.142857142857146,45.4286,744,636
850,61.904761904761905,42.5238,1300,893
852,48.74074074074074,30.2963,1316,818
853,52.41463414634146,33.9512,2149,1392
854,44.1,33.9000,441,339
855,50.857142857142854,44.2143,712,619
856,50.57142857142857,35.0000,1062,735
857,44.64705882352941,31.8235,759,541
858,57.714285714285715,34.3571,808,481
859,54.1,30.6667,1623,920
860,51.57142857142857,48.4286,361,339
861,47.9,32.5000,479,325
863,57.4,69.4000,574,694
864,46.23684210526316,34.5263,1757,1312
865,52.21875,29.0938,1671,931
866,46.18181818181818,43.0909,1016,948
867,43.470588235294116,37.1961,2217,1897
868,50.0,34.1228,2850,1945
870,48.486486486486484,58.3514,1794,2159
871,53.75,37.5357,1505,1051
872,51.42307692307692,32.5962,2674,1695
873,50.6875,33.6875,811,539
874,55.79032258064516,33.9032,3459,2102
875,54.18181818181818,37.0909,596,408
876,68.5,27.8750,548,223
877,34.0,35.2500,408,423
878,55.54545454545455,31.8485,1833,1051
879,43.56818181818182,36.6136,1917,1611
880,48.888888888888886,28.1111,440,253
881,57.16129032258065,31.3387,3544,1943
882,40.84,30.3200,1021,758
883,55.791666666666664,38.6667,1339,928
884,52.63636363636363,23.0000,579,253
885,46.1875,30.8125,739,493
886,44.708333333333336,29.4583,1073,707
887,52.113207547169814,35.8302,2762,1899
888,53.86363636363637,41.4091,1185,911
890,54.035714285714285,39.8036,3026,2229
891,50.806451612903224,36.8871,3150,2287
893,50.15909090909091,24.1591,2207,1063
894,44.869565217391305,38.3478,1032,882
895,48.75,39.2917,1170,943
896,58.94736842105263,46.6316,1120,886
897,44.5625,24.7500,713,396
898,39.5,14.5000,395,145
899,59.77777777777778,31.1111,538,280
900,43.821917808219176,31.6712,3199,2312
901,40.1875,34.4375,643,551
902,60.72,38.0800,1518,952
903,52.76923076923077,32.1538,686,418
904,54.55555555555556,28.5556,491,257
905,52.25,48.1563,1672,1541
906,52.208955223880594,42.8507,3498,2871
907,50.08108108108108,41.9865,3706,3107
909,51.83720930232558,36.0000,2229,1548
910,41.125,27.0625,658,433
911,44.86440677966102,42.3390,2647,2498
912,51.42857142857143,37.7857,720,529
913,54.111111111111114,36.7143,3409,2313
914,40.75,22.8750,326,183
915,56.70967741935484,28.8387,1758,894
916,51.87096774193548,35.1290,1608,1089
917,45.3125,37.0625,725,593
918,51.0,34.4444,459,310
919,48.84444444444444,45.6667,2198,2055
920,48.10526315789474,39.9474,914,759
921,54.125,42.5000,2598,2040
922,55.03846153846154,32.1667,4293,2509
923,38.40909090909091,40.9091,845,900
924,52.68181818181818,44.0227,2318,1937
925,54.78260869565217,21.6957,1260,499
926,47.285714285714285,42.6071,1324,1193
927,45.88235294117647,37.5882,780,639
928,51.027027027027025,33.9189,1888,1255
929,59.27272727272727,36.1515,1956,1193
930,53.2962962962963,40.0000,1439,1080
931,46.15625,39.4063,1477,1261
932,42.8,47.4000,428,474
933,49.4054054054054,40.6216,1828,1503
934,53.529411764705884,45.7647,1820,1556
935,36.18181818181818,40.9091,398,450
936,52.170731707317074,32.0488,2139,1314
937,45.21875,50.4375,1447,1614
939,41.785714285714285,31.2143,1170,874
940,45.4,21.2000,908,424
941,55.111111111111114,45.3333,1488,1224
942,50.9,42.8000,509,428
943,55.34782608695652,31.9565,1273,735
944,60.55,50.3500,1211,1007
945,50.77358490566038,51.2075,2691,2714
946,47.236111111111114,34.8750,3401,2511
947,57.42857142857143,21.3571,804,299
948,39.36363636363637,40.2273,866,885
949,48.016949152542374,34.4746,2833,2034
950,58.08695652173913,33.5217,1336,771
951,58.6,36.5333,879,548
952,56.73913043478261,46.2609,1305,1064
953,45.5,34.1000,910,682
954,63.61538461538461,31.4231,1654,817
955,47.06896551724138,38.4310,2730,2229
956,46.333333333333336,38.6190,973,811
957,60.375,28.5000,483,228
958,39.256410256410255,33.4359,1531,1304
959,48.92307692307692,28.1538,636,366
960,48.51219512195122,37.0732,1989,1520
961,49.79545454545455,46.1591,2191,2031
962,49.310344827586206,32.9483,2860,1911
963,44.041666666666664,41.6667,1057,1000
964,54.72222222222222,34.0833,1970,1227
965,39.48717948717949,39.1282,1540,1526
966,59.09756097560975,38.0000,2423,1558
967,50.46875,46.6563,1615,1493
968,48.32,38.4400,1208,961
969,44.96153846153846,36.3846,1169,946
970,47.17391304347826,37.7391,1085,868
971,55.833333333333336,33.1905,4690,2788
973,34.72222222222222,21.1667,625,381
974,58.90909090909091,40.8636,1296,899
975,56.067796610169495,38.9153,3308,2296
976,57.666666666666664,32.0417,1384,769
977,55.64705882352941,34.8235,1892,1184
978,40.90909090909091,26.0000,450,286
979,59.89473684210526,51.7895,1138,984
980,41.96,35.8000,1049,895
981,44.513513513513516,40.7838,1647,1509
982,53.333333333333336,48.5652,3680,3351
983,45.92,27.9200,1148,698
984,44.03030303030303,37.3333,1453,1232
985,55.97826086956522,39.5217,2575,1818
986,50.45945945945946,39.4865,1867,1461
987,31.785714285714285,37.8571,445,530
988,45.6,38.8000,684,582
989,53.05882352941177,45.3529,3608,3084
990,62.21739130434783,41.9565,1431,965
991,49.285714285714285,36.6429,690,513
992,48.56666666666667,38.7500,2914,2325
993,53.666666666666664,27.3333,483,246
994,45.34146341463415,35.4146,1859,1452
995,40.36666666666667,35.9333,1211,1078
996,43.5,42.5000,522,510
997,55.911764705882355,40.2059,1901,1367
999,49.46666666666667,30.0222,2226,1351
1000,47.77777777777778,41.2222,1720,1484
1001,60.30769230769231,33.0192,3136,1717
1002,51.76470588235294,45.0882,1760,1533
1003,51.026315789473685,31.2895,1939,1189
1004,45.041666666666664,43.5000,1081,1044
1005,68.28,39.7200,1707,993
1006,62.1578947368421,41.0000,1181,779
1007,47.24242424242424,35.7576,1559,1180
1008,53.57692307692308,37.6538,1393,979
1009,48.55555555555556,26.8889,437,242
1010,58.58974358974359,36.3333,2285,1417
1011,40.6764705882353,32.2059,1383,1095
1012,52.2,33.9143,1827,1187
1013,55.875,12.7500,447,102
1015,61.607142857142854,51.5357,1725,1443
1016,49.54545454545455,32.6364,1090,718
1017,48.65714285714286,40.4857,1703,1417
1018,44.5,26.3000,890,526
1019,49.67567567567568,37.4054,1838,1384
1021,55.958333333333336,30.7292,2686,1475
1022,45.388888888888886,28.3889,817,511
1023,54.5,38.5000,1308,924
1024,44.46153846153846,24.0769,578,313
1026,69.125,44.3750,553,355
1027,50.888888888888886,23.8889,458,215
1028,55.21052631578947,36.9474,1049,702
1029,49.7,44.2000,497,442
1030,46.833333333333336,38.5000,562,462
1031,48.4,53.0000,726,795
1034,45.23076923076923,37.6923,588,490
1035,50.578947368421055,39.6842,961,754
1037,51.142857142857146,36.1071,2864,2022
1038,48.36363636363637,34.1136,2128,1501
1039,54.19230769230769,34.5385,1409,898
1040,50.17857142857143,43.6786,1405,1223
1041,55.970588235294116,40.9412,1903,1392
1042,33.5,53.1667,201,319
1043,39.25,43.3125,628,693
1044,53.125,34.6000,2125,1384
1045,49.62921348314607,36.3146,4417,3232
1046,49.733333333333334,36.5333,746,548
1047,56.46666666666667,35.0667,847,526
1048,46.84444444444444,30.9778,2108,1394
1049,46.583333333333336,55.2222,1677,1988
1050,43.77777777777778,39.4444,1182,1065
1051,52.46511627906977,32.2791,2256,1388
1052,62.361111111111114,50.5278,2245,1819
1053,55.111111111111114,36.7778,496,331
1054,55.06521739130435,37.7826,2533,1738
1055,51.77777777777778,53.4444,1398,1443
1056,50.53846153846154,35.9231,657,467
1057,46.88135593220339,39.7797,2766,2347
1058,49.65384615384615,28.6923,1291,746
1060,50.27142857142857,37.8429,3519,2649
1062,58.76,35.1200,2938,1756
1063,39.75,37.1250,1272,1188
1064,45.458333333333336,45.6667,1091,1096
1065,49.65384615384615,33.1538,2582,1724
1066,50.5,29.6905,2121,1247
1067,41.86363636363637,40.8182,921,898
1068,44.29032258064516,40.0323,1373,1241
1069,40.89473684210526,35.4737,777,674
1070,48.833333333333336,56.6111,879,1019
1071,37.588235294117645,55.2059,1278,1877
1072,46.9,52.3000,469,523
1073,52.29032258064516,34.3226,1621,1064
1074,57.827586206896555,50.0690,1677,1452
1075,44.57142857142857,36.1429,312,253
1076,46.57142857142857,34.6667,978,728
1077,50.0,30.7000,500,307
1078,51.63636363636363,32.2727,568,355
1079,49.17142857142857,39.8571,1721,1395
1080,50.67567567567568,41.5676,1875,1538
1081,37.526315789473685,52.4737,713,997
1082,49.81818181818182,26.5909,1096,585
1083,43.38461538461539,20.6923,564,269
1084,54.57692307692308,38.1538,1419,992
1085,57.25,49.1250,458,393
1086,33.2,58.2000,332,582
1087,50.46511627906977,36.1163,2170,1553
1088,52.526315789473685,32.0526,998,609
1089,48.67741935483871,41.4839,1509,1286
1090,48.92307692307692,50.0000,636,650
1091,52.36363636363637,33.1818,1152,730
1092,45.785714285714285,25.8571,641,362
1094,55.15625,37.8750,1765,1212
1095,51.0,35.6250,408,285
1096,57.64,42.6400,1441,1066
1097,51.41463414634146,31.0488,2108,1273
1098,40.476190476190474,49.8571,850,1047
1099,48.07272727272727,47.4000,2644,2607
1100,52.13333333333333,45.6000,2346,2052
1101,47.1025641025641,47.7179,1837,1861
1102,52.935483870967744,35.4516,1641,1099
1103,49.981818181818184,39.9818,2749,2199
1104,50.22857142857143,39.3714,3516,2756
1105,55.57142857142857,40.0714,778,561
1106,37.57142857142857,59.2857,263,415
1107,60.857142857142854,45.5714,426,319
1108,47.794871794871796,35.6923,1864,1392
1110,55.96296296296296,39.4444,1511,1065
1111,52.77777777777778,43.8889,1425,1185
1112,53.23809523809524,46.4762,1118,976
1113,52.90909090909091,28.4545,582,313
1114,49.27777777777778,30.6667,887,552
1115,48.63636363636363,37.6818,1070,829
1116,52.85,44.6000,2114,1784
1117,50.333333333333336,23.7143,1057,498
1118,57.6875,57.9375,923,927
1119,53.36363636363637,36.3091,2935,1997
1120,41.611111111111114,44.5556,749,802
1121,61.90909090909091,56.3636,681,620
1122,42.92307692307692,38.3077,558,498
1123,45.111111111111114,30.4444,406,274
1124,52.44,39.8400,1311,996
1125,55.45454545454545,34.6364,2440,1524
1126,61.625,45.1250,493,361
1127,55.67741935483871,36.6774,3452,2274
1128,39.357142857142854,45.1429,551,632
1129,51.3421052631579,41.4737,1951,1576
1130,44.94736842105263,30.1053,854,572
1131,44.15,50.6000,883,1012
1132,48.642857142857146,37.7857,1362,1058
1133,51.98,40.1600,2599,2008
1134,57.02247191011236,35.8315,5075,3189
1135,60.92307692307692,35.3846,792,460
1136,56.15,50.3000,1123,1006
1137,44.23809523809524,30.6667,929,644
1138,47.857142857142854,42.8571,1005,900
1139,52.3,31.4000,523,314
1140,59.05,35.1500,1181,703
1141,57.0,43.4815,1539,1174
1142,46.225806451612904,44.0968,1433,1367
1143,48.541666666666664,42.8333,3495,3084
1144,45.490196078431374,40.7843,2320,2080
1145,42.08,29.7600,1052,744
1146,45.55555555555556,35.6667,410,321
1147,50.146341463414636,39.5610,4112,3244
1148,51.25,30.4583,1230,731
1149,70.66666666666667,34.6667,636,312
1150,33.11764705882353,40.0000,563,680
1151,52.666666666666664,30.2500,632,363
1152,50.2,39.8400,2510,1992
1153,56.05263157894737,22.7895,1065,433
1154,46.61538461538461,49.9231,606,649
1155,53.28378378378378,31.0811,3943,2300
1158,48.083333333333336,38.7500,577,465
1159,53.81818181818182,38.5455,592,424
1160,42.0,32.5000,420,325
1161,68.5,16.9000,685,169
1162,54.604166666666664,43.0000,2621,2064
1163,63.0,25.6970,2079,848
1164,50.91111111111111,34.4000,2291,1548
1165,47.583333333333336,29.7917,1142,715
1166,50.36,45.6800,1259,1142
1167,45.95652173913044,30.6522,1057,705
1168,43.0,31.1875,1376,998
1169,52.0625,30.0313,1666,961
1170,46.701149425287355,38.6897,4063,3366
1171,49.708333333333336,32.8333,1193,788
1172,44.75609756097561,36.2195,1835,1485
1173,52.388888888888886,33.7222,943,607
1174,53.89473684210526,35.1579,1024,668
1175,57.785714285714285,45.0238,2427,1891
1176,45.42424242424242,31.4848,1499,1039
1177,46.94915254237288,32.3559,2770,1909
1178,47.11764705882353,35.7059,801,607
1179,45.3,23.9000,906,478
1180,37.27272727272727,29.8182,410,328
1181,51.78125,34.8125,1657,1114
1182,47.425,36.6750,1897,1467
1183,49.0,42.8333,1176,1028
1184,55.32432432432432,43.9459,2047,1626
1185,50.45454545454545,30.0909,1110,662
1186,51.833333333333336,39.0278,1866,1405
1187,59.857142857142854,36.7619,1257,772
1188,40.5,37.4091,891,823
1189,54.1578947368421,31.5263,1029,599
1190,53.46153846153846,44.7692,695,582
1191,44.10526315789474,42.8421,838,814
1192,51.285714285714285,51.5238,1077,1082
1193,50.2972972972973,31.5676,1861,1168
1194,44.10344827586207,51.4138,1279,1491
1195,61.526315789473685,33.5263,2338,1274
1196,45.30769230769231,32.4615,589,422
1197,49.22222222222222,44.2778,886,797
1198,43.93103448275862,40.2931,2548,2337
1199,56.041666666666664,39.2083,1345,941
1200,51.69230769230769,40.4231,1344,1051
1201,46.674418604651166,34.8372,2007,1498
1202,50.8,28.7000,508,287
1203,46.095238095238095,28.9048,968,607
1204,54.75,38.0000,1971,1368
1205,39.774193548387096,36.9355,1233,1145
1206,52.4468085106383,36.3617,2465,1709
1207,50.7906976744186,36.7442,2184,1580
1208,48.46666666666667,28.6000,2181,1287
1209,51.57142857142857,39.2286,1805,1373
1210,52.96551724137931,34.8621,3072,2022
1211,60.06666666666667,31.3333,901,470
1212,45.69444444444444,45.7222,1645,1646
1213,57.0,44.7500,456,358
1214,49.8,37.5333,1494,1126
1215,39.916666666666664,35.2500,958,846
1216,53.34285714285714,47.1429,1867,1650
1217,53.53658536585366,37.1463,2195,1523
1218,53.68,40.3200,2684,2016
1219,51.64150943396226,35.0943,2737,1860
1221,50.65384615384615,45.0385,1317,1171
1222,45.61538461538461,35.7692,593,465
1223,44.964285714285715,38.9286,1259,1090
1224,49.19230769230769,36.0000,1279,936
1225,49.13333333333333,26.7778,2211,1205
1226,44.78260869565217,38.1739,2060,1756
1227,51.05555555555556,41.3889,2757,2235
1228,53.05263157894737,29.9474,1008,569
1229,47.84615384615385,21.7692,622,283
1230,53.73684210526316,36.8947,1021,701
1231,50.22857142857143,40.7714,1758,1427
1232,59.6,39.9333,894,599
1233,46.0,25.3000,460,253
1234,43.625,63.6250,349,509
1235,55.526315789473685,42.1579,1055,801
1236,43.3,36.5000,433,365
1237,37.4375,31.5625,599,505
1238,41.45161290322581,47.1613,1285,1462
1239,50.77777777777778,38.7778,457,349
1241,60.875,30.7500,487,246
1242,47.2,50.5500,944,1011
1243,44.44444444444444,41.6667,400,375
1244,50.044444444444444,41.0000,2252,1845
1245,54.0,41.5455,1188,914
1246,48.0,49.4000,480,494
1247,49.70175438596491,36.7719,2833,2096
1248,70.0,35.0000,700,350
1249,44.25454545454546,40.8182,2434,2245
1250,47.22222222222222,46.3333,425,417
1251,49.30612244897959,30.8776,2416,1513
1252,40.45454545454545,32.1818,445,354
1253,38.407407407407405,20.5556,1037,555
1254,54.11764705882353,41.0588,1840,1396
1255,49.9,50.5000,499,505
1256,52.87179487179487,37.7051,4124,2941
1257,51.023809523809526,38.5000,2143,1617
1259,46.6,51.3000,466,513
1260,52.98039215686274,32.9216,2702,1679
1261,49.2972972972973,34.5405,1824,1278
1262,45.45454545454545,38.7273,500,426
1263,52.515151515151516,41.5000,3466,2739
1264,53.93333333333333,42.0667,809,631
1265,48.214285714285715,42.5000,2025,1785
1268,58.0,47.8611,2088,1723
1269,53.30555555555556,32.9167,1919,1185
1270,44.26315789473684,47.0000,841,893
1271,56.20454545454545,42.4318,2473,1867
1272,49.389830508474574,35.1356,2914,2073
1273,63.1875,43.5625,1011,697
1274,46.1,51.2000,1383,1536
1275,47.357142857142854,29.3571,663,411
1276,45.75,36.0833,549,433
1277,42.93333333333333,48.0667,1932,2163
1278,38.333333333333336,41.8571,805,879
1279,53.857142857142854,42.8929,1508,1201
1280,53.42857142857143,30.8393,2992,1727
1281,46.5,47.8333,1116,1148
1282,46.111111111111114,41.4444,1245,1119
1283,49.55,44.5000,991,890
1284,54.28947368421053,36.5526,2063,1389
1285,51.56521739130435,34.3913,1186,791
1286,38.55555555555556,44.2222,347,398
1287,48.46938775510204,45.0816,2375,2209
1290,54.093023255813954,38.3023,2326,1647
1291,44.07142857142857,43.5000,617,609
1293,54.4375,34.0000,1742,1088
1294,59.142857142857146,40.6429,828,569
1295,48.23255813953488,38.3488,2074,1649
1296,42.0625,26.9375,673,431
1297,47.513513513513516,38.4865,1758,1424
1298,41.125,58.2500,329,466
1299,47.65217391304348,34.2174,1096,787
1300,51.2,50.4500,1024,1009
1301,47.765625,34.4844,3057,2207
1302,49.84615384615385,26.1538,1296,680
1303,54.73684210526316,31.5789,2080,1200
1304,47.36363636363637,31.1818,521,343
1305,48.97222222222222,39.6389,1763,1427
1307,60.333333333333336,54.5556,543,491
1309,47.30232558139535,33.9767,2034,1461
1310,48.05555555555556,34.1111,865,614
1311,52.11764705882353,43.4118,1772,1476
1312,41.97959183673469,37.1020,2057,1818
1313,52.529411764705884,39.0882,1786,1329
1314,52.63333333333333,38.5667,1579,1157
1315,65.79661016949153,36.4068,3882,2148
1316,50.18421052631579,38.5263,1907,1464
1317,49.372549019607845,46.6471,2518,2379
1318,61.40909090909091,31.7273,1351,698
1319,53.6551724137931,36.4138,1556,1056
1320,40.57142857142857,42.5714,284,298
1321,43.26315789473684,36.5789,822,695
1322,65.45833333333333,44.8750,1571,1077
1323,62.25,66.7500,498,534
1324,51.36363636363637,53.9091,565,593
1327,55.6,40.9000,556,409
1328,53.44117647058823,42.2059,1817,1435
1329,44.77777777777778,38.5079,2821,2426
1330,53.27272727272727,50.7273,586,558
1332,43.6,38.3000,436,383
1333,40.6,57.4800,1015,1437
1334,57.53333333333333,36.4667,1726,1094
1335,63.1,24.7667,1893,743
1336,47.76923076923077,23.8462,621,310
1337,44.48684210526316,34.3026,3381,2607
1338,43.25,26.0000,346,208
1340,58.8,33.4000,588,334
1341,41.421052631578945,32.5789,1574,1238
1343,45.37931034482759,50.8621,1316,1475
1344,61.94117647058823,39.2941,1053,668
1345,40.69444444444444,30.4444,1465,1096
1346,49.36,41.0400,1234,1026
1347,56.88095238095238,33.9286,2389,1425
1348,43.47826086956522,30.7391,1000,707
1350,53.857142857142854,44.4048,2262,1865
1351,54.25,39.0500,1085,781
1353,53.388888888888886,41.7778,2883,2256
